SurveyItemPGPhoneCalibrationKey,SurveyItemKey,PatientDischargeStartDateKey,PatientDischargeEndDateKey,PGResponseScoreCalibrationFactor,PGTopBoxScoreCalibrationFactor,EDWSourceKey,EDWCreatedDateTime,EDWModifiedDateTime
344,2651,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
345,2652,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
346,2654,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
347,2655,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
348,2656,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
349,2657,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
350,2658,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
351,2659,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
352,2660,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
353,2663,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
354,2696,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
355,2700,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
356,2701,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
357,2702,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
358,2703,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
359,2705,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
360,2706,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
361,2707,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
362,2708,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
363,2709,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
364,2710,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
365,2711,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
366,2712,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
367,2737,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
368,2771,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
369,2782,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
370,2793,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
371,2814,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
372,2825,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
373,2835,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
374,2846,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
375,2847,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
376,2856,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
377,2867,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
378,2878,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
379,2900,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
380,2911,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
381,2922,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
382,2933,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
383,2953,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
384,2954,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
385,2962,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
386,3003,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
387,3012,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
388,3021,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
389,3031,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
390,3042,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
391,3053,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
392,3054,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
393,3064,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
394,3075,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
395,3086,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
396,3097,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
397,3106,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
398,3122,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
399,3160,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
400,3161,19000101,20991231,-1.29193,0.06231,4,30:51.0,30:51.0
401,3162,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
402,3181,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
403,3206,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
404,3228,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
405,3250,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
406,3259,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
407,3261,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
408,3272,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
409,3273,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
410,3284,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
411,3295,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
412,3306,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
413,3317,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
414,3355,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
415,3376,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
416,3388,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
417,3399,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
418,3410,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
419,3432,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
420,3443,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
421,3454,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
422,3465,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
423,3476,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
424,3487,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
425,3488,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
426,3521,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
427,3532,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
428,3543,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
429,3554,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
430,3565,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
431,3576,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
432,3581,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
433,3586,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
434,3587,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
435,3595,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
436,3598,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
437,3599,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
438,3610,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
439,3621,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
440,3632,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
441,3639,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
442,3640,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
443,3641,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
444,3642,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
445,3643,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
446,3644,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
447,3645,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
448,3654,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
449,3665,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
450,3698,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
451,3709,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
452,3710,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
453,3720,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
454,3731,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
455,3742,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
456,3753,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
457,3764,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
458,3775,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
459,3786,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
460,3794,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
461,3797,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
462,3803,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
463,3804,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
464,3805,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
465,3806,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
466,3807,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
467,3808,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
468,3809,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
469,3810,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
470,3811,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
471,3812,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
472,3813,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
473,3815,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
474,3818,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
475,3821,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
476,3824,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
477,3825,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
478,3826,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
479,3827,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
480,3828,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
481,3830,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
482,3831,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
483,3832,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
484,3834,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
485,3835,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
486,3836,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
487,3837,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
488,3841,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
489,3842,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
490,3843,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
491,3844,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
492,3845,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
493,3846,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
494,3847,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
495,3848,19000101,20991231,-3.4336,-0.08179,4,30:51.0,30:51.0
496,3849,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
497,3850,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
498,3851,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
499,3852,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
500,3853,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
501,3854,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
502,3855,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
503,3856,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
504,3857,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
505,3858,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
506,3859,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
507,3860,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
508,3861,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
509,3862,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
510,3863,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
511,3864,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
512,3865,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
513,3866,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
514,3867,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
515,3868,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
516,3869,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
517,3870,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
518,3871,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
519,3872,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
520,3873,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
521,3876,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
522,3879,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
523,3880,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
524,3881,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
525,3882,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
526,3883,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
527,3885,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
528,3886,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
529,3887,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
530,3893,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
531,3894,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
532,3896,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
533,3897,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
534,3898,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
535,3899,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
536,3900,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
537,3901,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
538,3902,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
539,3903,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
540,3904,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
541,3905,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
542,3910,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
543,3911,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
544,3912,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
545,3913,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
546,3914,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
547,3915,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
548,3916,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
549,3917,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
550,3918,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
551,3919,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
552,3920,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
553,3922,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
554,3923,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
555,3925,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
556,3926,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
557,3927,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
558,3928,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
559,3929,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
560,3930,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
561,3932,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
562,3934,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
563,3935,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
564,3936,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
565,3937,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
566,3938,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
567,3940,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
568,3941,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
569,3942,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
570,3943,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
571,3944,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
572,3946,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
573,3947,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
574,3948,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
575,3949,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
576,3950,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
577,3951,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
578,3955,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
579,3956,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
580,3957,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
581,3959,19000101,20991231,-1.27802,-0.05776,4,30:51.0,30:51.0
582,3960,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
583,3964,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
584,3965,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
585,3966,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
586,3967,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
587,3969,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
588,3970,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
589,3971,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
590,3972,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
591,3974,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
592,3975,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
593,3976,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
594,3977,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
595,3978,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
596,3979,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
597,3980,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
598,3981,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
599,3982,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
600,3984,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
601,3985,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
602,3987,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
603,3988,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
604,3989,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
605,3992,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
606,3993,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
607,3994,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
608,4000,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
609,4001,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
610,4002,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
611,4003,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
612,4005,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
613,4006,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
614,4009,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
615,4010,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
616,4011,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
617,4016,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
618,4018,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
619,4019,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
620,4021,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
621,4022,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
622,4023,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
623,4024,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
624,4025,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
625,4027,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
626,4028,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
627,4029,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
628,4030,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
629,4031,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
630,4032,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
631,4033,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
632,4034,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
633,4035,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
634,4036,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
635,4037,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
636,4038,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
637,4040,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
638,4042,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
639,4043,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
640,4044,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
641,4046,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
642,4048,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
643,4052,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
644,4057,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
645,4058,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
646,4059,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
647,4060,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
648,4061,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
649,4062,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
650,4063,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
651,4064,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
652,4065,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
653,4066,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
654,4067,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
655,4069,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
656,4070,19000101,20991231,-3.1959,-0.01582,4,30:51.0,30:51.0
657,4071,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
658,4072,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
659,4073,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
660,4074,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
661,4075,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
662,4076,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
663,4077,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
664,4078,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
665,4079,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
666,4080,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
667,4081,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
668,4082,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
669,4083,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
670,4084,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
671,4085,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
672,4086,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
673,4089,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
674,4093,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
675,4097,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
676,4098,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
677,4100,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
678,4101,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
679,4104,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
680,4106,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
681,4109,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
682,4110,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
683,4111,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
684,4112,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
685,4113,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
686,4114,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
687,4115,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
688,4116,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
689,4117,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
690,4119,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
691,4120,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
692,4121,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
693,4122,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
694,4125,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
695,4126,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
696,4127,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
697,4129,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
698,4130,19000101,20991231,-2.24909,-0.03312,4,30:51.0,30:51.0
